iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PER,South America,Peru,2022-01-03,2296831.0,0.0,3420.86,202690.0,0.0,33.71,68612.43,0.0,102.19,6054.89,0.0,1.01,1.55,,,,,,,,,21881553.0,,649.01,,47331.0,1.4,0.07,14.3,tests performed,51501407.0,24895365.0,22196097.0,4409945.0,254311.0,187654.0,151.25,73.12,65.19,12.95,5511.0,23731.0,0.07,54.43,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-04,2296831.0,0.0,3420.86,202690.0,0.0,33.71,68612.43,0.0,102.19,6054.89,0.0,1.01,1.58,,,,,,,,,21929599.0,,650.43,,48254.0,1.43,0.08,12.8,tests performed,51780270.0,24924592.0,22275041.0,4580637.0,278863.0,180443.0,152.07,73.2,65.42,13.45,5299.0,22709.0,0.07,54.37,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-05,2296831.0,0.0,3420.86,202690.0,0.0,33.71,68612.43,0.0,102.19,6054.89,0.0,1.01,1.6,,,,,,,,,21999418.0,,652.5,,49043.0,1.46,0.09,11.1,tests performed,52101909.0,24956876.0,22355571.0,4789462.0,321639.0,185644.0,153.02,73.3,65.66,14.07,5452.0,22455.0,0.07,54.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-06,2296831.0,0.0,3420.86,202690.0,0.0,33.71,68612.43,0.0,102.19,6054.89,0.0,1.01,1.61,,,,,,,,,22086761.0,,655.09,,51590.0,1.53,0.1,9.6,tests performed,52426728.0,24987554.0,22432939.0,5006235.0,324819.0,200656.0,153.97,73.39,65.88,14.7,5893.0,22614.0,0.07,54.24,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-07,2296831.0,0.0,3420.86,202690.0,0.0,33.71,68612.43,0.0,102.19,6054.89,0.0,1.01,1.62,,,,,,,,,22173887.0,,657.68,,54800.0,1.62,0.12,8.4,tests performed,52751642.0,25016869.0,22509553.0,5225220.0,324914.0,236858.0,154.93,73.47,66.11,15.35,6956.0,25364.0,0.07,54.17,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-08,2296831.0,0.0,3420.86,202690.0,0.0,33.71,68612.43,0.0,102.19,6054.89,0.0,1.01,1.63,,,,,,,,,22270297.0,,660.54,,60950.0,1.81,0.14,7.4,tests performed,53090903.0,25043349.0,22581674.0,5465880.0,339261.0,280783.0,155.92,73.55,66.32,16.05,8246.0,27514.0,0.08,54.11,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-09,2342550.0,45719.0,6531.29,202981.0,291.0,41.57,69978.18,1365.75,195.11,6063.58,8.69,1.24,1.63,,,,,,,,,22368752.0,,663.46,,72423.0,2.15,0.14,6.9,tests performed,53296635.0,25060608.0,22628718.0,5607309.0,205732.0,292791.0,156.53,73.6,66.46,16.47,8599.0,27983.0,0.08,54.07,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,185948.81,56.3,30.26,5461.12
PER,South America,Peru,2022-01-10,2342550.0,0.0,6531.29,202981.0,0.0,41.57,69978.18,0.0,195.11,6063.58,0.0,1.24,1.62,,,,,,,,,22424563.0,,665.11,,77573.0,2.3,0.15,6.5,tests performed,53579937.0,25089731.0,22699280.0,5790926.0,283302.0,296933.0,157.36,73.69,66.67,17.01,8721.0,27767.0,0.08,54.01,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-11,2342550.0,0.0,6531.29,202981.0,0.0,41.57,69978.18,0.0,195.11,6063.58,0.0,1.24,1.61,,,,,,,,,22544032.0,,668.66,,87776.0,2.6,0.17,6.0,tests performed,53844537.0,25114962.0,22762472.0,5967103.0,264600.0,294895.0,158.14,73.76,66.85,17.52,8661.0,27196.0,0.08,53.96,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-12,2342550.0,0.0,6531.29,202981.0,0.0,41.57,69978.18,0.0,195.11,6063.58,0.0,1.24,1.6,,,,,,,,,22674737.0,,672.53,,96474.0,2.86,0.18,5.6,tests performed,54091982.0,25139813.0,22823082.0,6129087.0,247445.0,284296.0,158.86,73.83,67.03,18.0,8349.0,26134.0,0.08,53.91,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-13,2342550.0,0.0,6531.29,202981.0,0.0,41.57,69978.18,0.0,195.11,6063.58,0.0,1.24,1.58,,,,,,,,,22824009.0,,676.96,,105321.0,3.12,0.2,5.1,tests performed,54343143.0,25163226.0,22879472.0,6300445.0,251161.0,273774.0,159.6,73.9,67.19,18.5,8040.0,25096.0,0.07,53.86,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-14,2342550.0,0.0,6531.29,202981.0,0.0,41.57,69978.18,0.0,195.11,6063.58,0.0,1.24,1.56,,,,,,,,,22974449.0,,681.42,,114366.0,3.39,0.21,4.7,tests performed,54577069.0,25185127.0,22929212.0,6462730.0,233926.0,260775.0,160.29,73.97,67.34,18.98,7659.0,24037.0,0.07,53.82,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-15,2342550.0,0.0,6531.29,202981.0,0.0,41.57,69978.18,0.0,195.11,6063.58,0.0,1.24,1.53,,,,,,,,,23133453.0,,686.14,,123308.0,3.66,0.24,4.2,tests performed,54805485.0,25203523.0,22968162.0,6633800.0,228416.0,244940.0,160.96,74.02,67.46,19.48,7194.0,22882.0,0.07,53.79,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-16,2512789.0,170239.0,24319.86,203302.0,321.0,45.86,75063.67,5085.49,726.5,6073.17,9.59,1.37,1.5,,,,,,,,,23289858.0,,690.78,,131587.0,3.9,0.25,4.0,tests performed,54938781.0,25214802.0,22994460.0,6729519.0,133296.0,234592.0,161.35,74.05,67.53,19.76,6890.0,22028.0,0.06,53.76,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,187111.9,56.14,38.85,5495.28
PER,South America,Peru,2022-01-17,2512789.0,0.0,24319.86,203302.0,0.0,45.86,75063.67,0.0,726.5,6073.17,0.0,1.37,1.47,,,,,,,,,23372578.0,,693.23,,135431.0,4.02,0.26,3.9,tests performed,55125388.0,25235097.0,23037631.0,6852660.0,186607.0,220779.0,161.9,74.11,67.66,20.13,6484.0,20767.0,0.06,53.72,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-18,2512789.0,0.0,24319.86,203302.0,0.0,45.86,75063.67,0.0,726.5,6073.17,0.0,1.37,1.43,,,,,,,,,23488903.0,,696.68,,134982.0,4.0,0.27,3.7,tests performed,55296422.0,25251834.0,23076275.0,6968313.0,171034.0,207412.0,162.4,74.16,67.77,20.47,6091.0,19553.0,0.06,53.69,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-19,2512789.0,0.0,24319.86,203302.0,0.0,45.86,75063.67,0.0,726.5,6073.17,0.0,1.37,1.4,,,,,,,,,23656156.0,,701.64,,140203.0,4.16,0.29,3.5,tests performed,55462803.0,25268926.0,23114064.0,7079813.0,166381.0,195832.0,162.89,74.21,67.88,20.79,5751.0,18445.0,0.05,53.66,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-20,2512789.0,0.0,24319.86,203302.0,0.0,45.86,75063.67,0.0,726.5,6073.17,0.0,1.37,1.36,,,,,,,,,23825355.0,,706.66,,143049.0,4.24,0.31,3.3,tests performed,55611861.0,25284785.0,23149281.0,7177795.0,149058.0,181245.0,163.33,74.26,67.99,21.08,5323.0,17366.0,0.05,53.63,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-21,2512789.0,0.0,24319.86,203302.0,0.0,45.86,75063.67,0.0,726.5,6073.17,0.0,1.37,1.33,,,,,,,,,23995453.0,,711.7,,145858.0,4.33,0.32,3.1,tests performed,55754691.0,25299224.0,23181490.0,7273977.0,142830.0,168232.0,163.75,74.3,68.08,21.36,4941.0,16300.0,0.05,53.6,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-22,2512789.0,0.0,24319.86,203302.0,0.0,45.86,75063.67,0.0,726.5,6073.17,0.0,1.37,1.29,,,,,,,,,24166026.0,,716.76,,147510.0,4.38,0.32,3.1,tests performed,55909032.0,25312737.0,23213180.0,7383115.0,154341.0,157650.0,164.2,74.34,68.17,21.68,4630.0,15602.0,0.05,53.58,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-23,2839519.0,326730.0,46675.71,203994.0,692.0,98.86,84823.96,9760.29,1394.33,6093.84,20.67,2.95,1.25,,,,,,,,,24325873.0,,721.5,,148002.0,4.39,0.33,3.0,tests performed,56028111.0,25323031.0,23238301.0,7466779.0,119079.0,155619.0,164.55,74.37,68.25,21.93,4570.0,15461.0,0.04,53.56,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,188880.4,56.16,58.87,5547.22
PER,South America,Peru,2022-01-24,2839519.0,0.0,46675.71,203994.0,0.0,98.86,84823.96,0.0,1394.33,6093.84,0.0,2.95,1.21,,,,,,,,,24413349.0,,724.1,,148682.0,4.41,0.33,3.0,tests performed,56204208.0,25377216.0,23270804.0,7556188.0,176097.0,154117.0,165.07,74.53,68.34,22.19,4526.0,20303.0,0.06,53.53,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-25,2839519.0,0.0,46675.71,203994.0,0.0,98.86,84823.96,0.0,1394.33,6093.84,0.0,2.95,1.17,,,,,,,,,24547117.0,,728.07,,151173.0,4.48,0.33,3.0,tests performed,56381735.0,25434386.0,23301170.0,7646179.0,177527.0,155045.0,165.59,74.7,68.43,22.46,4554.0,26079.0,0.08,53.5,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-26,2839519.0,0.0,46675.71,203994.0,0.0,98.86,84823.96,0.0,1394.33,6093.84,0.0,2.95,1.14,,,,,,,,,24712863.0,,732.98,,150958.0,4.48,0.33,3.0,tests performed,56571353.0,25508895.0,23331701.0,7730757.0,189618.0,158364.0,166.14,74.92,68.52,22.7,4651.0,34281.0,0.1,53.48,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-27,2839519.0,0.0,46675.71,203994.0,0.0,98.86,84823.96,0.0,1394.33,6093.84,0.0,2.95,1.1,,,,,,,,,24888301.0,,738.19,,151849.0,4.5,0.32,3.1,tests performed,56772779.0,25596802.0,23361075.0,7814902.0,201426.0,165845.0,166.74,75.18,68.61,22.95,4871.0,44574.0,0.13,53.45,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-28,2839519.0,0.0,46675.71,203994.0,0.0,98.86,84823.96,0.0,1394.33,6093.84,0.0,2.95,1.06,,,,,,,,,25035696.0,,742.56,,148606.0,4.41,0.31,3.2,tests performed,56980125.0,25693534.0,23389070.0,7897521.0,207346.0,175062.0,167.34,75.46,68.69,23.19,5141.0,56330.0,0.16,53.43,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-29,2839519.0,0.0,46675.71,203994.0,0.0,98.86,84823.96,0.0,1394.33,6093.84,0.0,2.95,1.02,,,,,,,,,25171627.0,,746.59,,143657.0,4.26,0.3,3.3,tests performed,57256895.0,25843847.0,23414943.0,7998105.0,276770.0,192552.0,168.16,75.9,68.77,23.49,5655.0,75873.0,0.22,53.41,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-01-30,3160732.0,321213.0,45887.57,205112.0,1118.0,159.71,94419.44,9595.48,1370.78,6127.24,33.4,4.77,0.99,,,,,,,,,25283300.0,,749.9,,136775.0,4.06,0.29,3.4,tests performed,57469008.0,25957183.0,23433256.0,8078569.0,212113.0,205842.0,168.78,76.23,68.82,23.73,6045.0,90593.0,0.27,53.39,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,190923.7,56.27,67.56,5607.22
PER,South America,Peru,2022-01-31,3160732.0,0.0,45887.57,205112.0,0.0,159.71,94419.44,0.0,1370.78,6127.24,0.0,4.77,0.96,,,,,,,,,25338842.0,,751.55,,132213.0,3.92,0.28,3.5,tests performed,57709763.0,26075441.0,23460925.0,8173397.0,240755.0,215079.0,169.49,76.58,68.9,24.0,6317.0,99746.0,0.29,45.97,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-01,3160732.0,0.0,45887.57,205112.0,0.0,159.71,94419.44,0.0,1370.78,6127.24,0.0,4.77,0.93,,,,,,,,,25436629.0,,754.45,,127073.0,3.77,0.27,3.7,tests performed,57949288.0,26187381.0,23487710.0,8274197.0,239525.0,223936.0,170.19,76.91,68.98,24.3,6577.0,107571.0,0.32,45.94,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-02,3160732.0,0.0,45887.57,205112.0,0.0,159.71,94419.44,0.0,1370.78,6127.24,0.0,4.77,0.9,,,,,,,,,25544384.0,,757.65,,118789.0,3.52,0.26,3.8,tests performed,58170384.0,26283198.0,23514602.0,8372584.0,221096.0,228433.0,170.84,77.19,69.06,24.59,6709.0,110615.0,0.32,45.92,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-03,3160732.0,0.0,45887.57,205112.0,0.0,159.71,94419.44,0.0,1370.78,6127.24,0.0,4.77,0.88,,,,,,,,,25652377.0,,760.85,,109154.0,3.24,0.25,4.1,tests performed,58401680.0,26389871.0,23540956.0,8470853.0,231296.0,232700.0,171.52,77.5,69.14,24.88,6834.0,113296.0,0.33,45.9,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-04,3160732.0,0.0,45887.57,205112.0,0.0,159.71,94419.44,0.0,1370.78,6127.24,0.0,4.77,0.85,,,,,,,,,25759330.0,,764.02,,103376.0,3.07,0.24,4.2,tests performed,58640233.0,26502205.0,23567002.0,8571026.0,238553.0,237158.0,172.22,77.83,69.21,25.17,6965.0,115524.0,0.34,45.88,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-05,3160732.0,0.0,45887.57,205112.0,0.0,159.71,94419.44,0.0,1370.78,6127.24,0.0,4.77,0.83,,,,,,,,,25854325.0,,766.84,,97528.0,2.89,0.22,4.5,tests performed,58894131.0,26613105.0,23592075.0,8688951.0,253898.0,233891.0,172.97,78.16,69.29,25.52,6869.0,109894.0,0.32,45.85,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-06,3331290.0,170558.0,24365.43,206646.0,1534.0,219.14,99514.47,5095.02,727.86,6173.06,45.82,6.55,0.81,,,,,,,,,25933414.0,,769.18,,92873.0,2.76,0.21,4.7,tests performed,59050721.0,26676992.0,23608377.0,8765352.0,156590.0,225959.0,173.43,78.35,69.34,25.74,6636.0,102830.0,0.3,45.84,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,192760.9,56.28,58.2,5661.18
PER,South America,Peru,2022-02-07,3331290.0,0.0,24365.43,206646.0,0.0,219.14,99514.47,0.0,727.86,6173.06,0.0,6.55,0.78,,,,,,,,,25983005.0,,770.66,,92023.0,2.73,0.21,4.8,tests performed,59268288.0,26769616.0,23634456.0,8864216.0,217567.0,222646.0,174.06,78.62,69.41,26.03,6539.0,99168.0,0.29,45.82,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-08,3331290.0,0.0,24365.43,206646.0,0.0,219.14,99514.47,0.0,727.86,6173.06,0.0,6.55,0.76,,,,,,,,,26075030.0,,773.38,,91200.0,2.7,0.19,5.2,tests performed,59485716.0,26858617.0,23659533.0,8967566.0,217428.0,219490.0,174.7,78.88,69.49,26.34,6446.0,95891.0,0.28,45.8,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-09,3331290.0,0.0,24365.43,206646.0,0.0,219.14,99514.47,0.0,727.86,6173.06,0.0,6.55,0.74,,,,,,,,,26171623.0,,776.25,,89606.0,2.66,0.18,5.6,tests performed,59699281.0,26943894.0,23683432.0,9071955.0,213565.0,218414.0,175.33,79.13,69.56,26.64,6415.0,94385.0,0.28,45.78,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-10,3331290.0,0.0,24365.43,206646.0,0.0,219.14,99514.47,0.0,727.86,6173.06,0.0,6.55,0.73,,,,,,,,,26267281.0,,779.09,,87843.0,2.6,0.17,6.0,tests performed,59903711.0,27022350.0,23707789.0,9173572.0,204430.0,214576.0,175.93,79.36,69.63,26.94,6302.0,90354.0,0.26,45.76,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-11,3331290.0,0.0,24365.43,206646.0,0.0,219.14,99514.47,0.0,727.86,6173.06,0.0,6.55,0.71,,,,,,,,,26363363.0,,781.94,,86290.0,2.56,0.16,6.5,tests performed,60121198.0,27112879.0,23732215.0,9276104.0,217487.0,211566.0,176.57,79.63,69.7,27.24,6213.0,87239.0,0.26,45.74,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-12,3331290.0,0.0,24365.43,206646.0,0.0,219.14,99514.47,0.0,727.86,6173.06,0.0,6.55,0.7,,,,,,,,,26447601.0,,784.44,,84754.0,2.51,0.15,6.8,tests performed,60321965.0,27187601.0,23753258.0,9381106.0,200767.0,203976.0,177.16,79.85,69.76,27.55,5991.0,82071.0,0.24,45.72,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-13,3424894.0,93604.0,13372.0,207965.0,1319.0,188.43,102310.66,2796.2,399.46,6212.47,39.4,5.63,0.68,,,,,,,,,26523394.0,,786.68,,84283.0,2.5,0.13,7.8,tests performed,60445394.0,27231492.0,23766592.0,9447310.0,123429.0,199239.0,177.52,79.98,69.8,27.75,5851.0,79214.0,0.23,45.71,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,194280.4,56.23,49.8,5705.81
PER,South America,Peru,2022-02-14,3424894.0,0.0,13372.0,207965.0,0.0,188.43,102310.66,0.0,399.46,6212.47,0.0,5.63,0.67,,,,,,,,,26556891.0,,787.68,,81984.0,2.43,0.13,7.5,tests performed,60600333.0,27282174.0,23802199.0,9515960.0,154939.0,190292.0,177.98,80.12,69.9,27.95,5589.0,73223.0,0.22,45.68,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-15,3424894.0,0.0,13372.0,207965.0,0.0,188.43,102310.66,0.0,399.46,6212.47,0.0,5.63,0.66,,,,,,,,,26620405.0,,789.56,,77911.0,2.31,0.13,7.6,tests performed,60788092.0,27338294.0,23844414.0,9605384.0,187759.0,186054.0,178.53,80.29,70.03,28.21,5464.0,68525.0,0.2,45.64,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-16,3424894.0,0.0,13372.0,207965.0,0.0,188.43,102310.66,0.0,399.46,6212.47,0.0,5.63,0.64,,,,,,,,,26697922.0,,791.86,,75186.0,2.23,0.13,7.7,tests performed,60991137.0,27398947.0,23894327.0,9697863.0,203045.0,184551.0,179.12,80.47,70.18,28.48,5420.0,65008.0,0.19,45.6,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-17,3424894.0,0.0,13372.0,207965.0,0.0,188.43,102310.66,0.0,399.46,6212.47,0.0,5.63,0.63,,,,,,,,,26777800.0,,794.23,,72931.0,2.16,0.12,8.0,tests performed,61196926.0,27454591.0,23952382.0,9789953.0,205789.0,184745.0,179.73,80.63,70.35,28.75,5426.0,61749.0,0.18,45.55,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-18,3424894.0,0.0,13372.0,207965.0,0.0,188.43,102310.66,0.0,399.46,6212.47,0.0,5.63,0.62,,,,,,,,,26843930.0,,796.19,,68652.0,2.04,0.12,8.5,tests performed,61417759.0,27509331.0,24023286.0,9885142.0,220833.0,185223.0,180.38,80.79,70.55,29.03,5440.0,56636.0,0.17,45.49,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-19,3424894.0,0.0,13372.0,207965.0,0.0,188.43,102310.66,0.0,399.46,6212.47,0.0,5.63,0.61,,,,,,,,,26909789.0,,798.14,,66027.0,1.96,0.12,8.3,tests performed,61666203.0,27564486.0,24113492.0,9988225.0,248444.0,192034.0,181.11,80.95,70.82,29.33,5640.0,53841.0,0.16,45.41,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-20,3481752.0,56858.0,8122.57,209110.0,1145.0,163.57,104009.17,1698.5,242.64,6246.67,34.2,4.89,0.6,,,,,,,,,26969707.0,,799.92,,63759.0,1.89,0.13,7.9,tests performed,61847813.0,27605424.0,24178190.0,10064199.0,181610.0,200346.0,181.64,81.07,71.01,29.56,5884.0,53419.0,0.16,45.36,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,195266.4,56.01,31.88,5734.77
PER,South America,Peru,2022-02-21,3481752.0,0.0,8122.57,209110.0,0.0,163.57,104009.17,0.0,242.64,6246.67,0.0,4.89,0.59,,,,,,,,,26997737.0,,800.75,,62978.0,1.87,0.11,9.2,tests performed,62075186.0,27657363.0,24263039.0,10154784.0,227373.0,210693.0,182.31,81.23,71.26,29.82,6188.0,53598.0,0.16,45.29,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-22,3481752.0,0.0,8122.57,209110.0,0.0,163.57,104009.17,0.0,242.64,6246.67,0.0,4.89,0.58,,,,,,,,,27049785.0,,802.3,,61340.0,1.82,0.1,9.7,tests performed,62314288.0,27708804.0,24356978.0,10248506.0,239102.0,218028.0,183.01,81.38,71.53,30.1,6403.0,52930.0,0.16,45.21,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-23,3481752.0,0.0,8122.57,209110.0,0.0,163.57,104009.17,0.0,242.64,6246.67,0.0,4.89,0.57,,,,,,,,,27110980.0,,804.11,,59008.0,1.75,0.09,11.0,tests performed,62534318.0,27755344.0,24436698.0,10342276.0,220030.0,220454.0,183.66,81.51,71.77,30.37,6474.0,50914.0,0.15,45.14,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-24,3481752.0,0.0,8122.57,209110.0,0.0,163.57,104009.17,0.0,242.64,6246.67,0.0,4.89,0.57,,,,,,,,,27166379.0,,805.75,,55511.0,1.65,0.08,12.5,tests performed,62747921.0,27800468.0,24521658.0,10425795.0,213603.0,221571.0,184.28,81.65,72.02,30.62,6507.0,49411.0,0.14,45.07,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2022-02-25,3481752.0,0.0,8122.57,209110.0,0.0,163.57,104009.17,0.0,242.64,6246.67,0.0,4.89,0.57,,,,,,,,,27224498.0,,807.48,,54367.0,1.61,0.07,14.1,tests performed,62970495.0,27846026.0,24617330.0,10507139.0,222574.0,221819.0,184.94,81.78,72.3,30.86,6515.0,48099.0,0.14,44.99,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
